,id_cliente,Churn,cliente.genero,cliente.idoso,cliente.parceiro,cliente.dependentes,cliente.tempo_servico,telefone.servico_telefone,telefone.varias_linhas,internet.servico_internet,internet.seguranca_online,internet.backup_online,internet.protecao_dispositivo,internet.suporte_tecnico,internet.tv_streaming,internet.filmes_streaming,conta.contrato,conta.faturamente_eletronico,conta.metodo_pagamento,conta.cobranca.mensal,conta.cobranca.Total
6251,8901-HJXTF,sim,feminino,0,sim,sim,12.0,nao,sem servico de telefone,DSL,nao,sim,nao,nao,nao,nao,mes a mes,nao,cheque pelo correio,29.2,309.1
6252,8901-UPRHR,nao,feminino,0,sim,sim,72.0,sim,sim,fibra otica,nao,sim,sim,sim,sim,sim,dois anos,sim,transferencia bancaria (automatica),109.2,7711.45
6253,8902-ZEOVF,nao,masculino,0,sim,sim,47.0,sim,nao,nao,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,um ano,nao,cheque pelo correio,20.05,951.55
6254,8903-WMRNW,nao,feminino,0,sim,nao,15.0,sim,nao,fibra otica,sim,nao,sim,nao,sim,sim,mes a mes,nao,cheque eletronico,101.75,1669.4
6255,8903-XEBGX,nao,masculino,0,nao,sim,2.0,sim,nao,DSL,nao,nao,nao,nao,nao,sim,mes a mes,sim,cheque eletronico,55.3,108.65
6256,8904-OPDCK,nao,masculino,1,sim,nao,54.0,nao,sem servico de telefone,DSL,nao,nao,nao,nao,nao,nao,mes a mes,sim,transferencia bancaria (automatica),24.95,1364.75
6257,8905-IAZPF,nao,feminino,0,sim,nao,69.0,sim,nao,fibra otica,nao,sim,nao,nao,sim,sim,um ano,sim,cartao de credito (automatico),95.65,6744.2
6258,8908-NMQTX,nao,masculino,0,nao,nao,72.0,nao,sem servico de telefone,DSL,sim,sim,sim,sim,sim,sim,dois anos,sim,transferencia bancaria (automatica),65.6,4566.5
6259,8908-SLFCJ,nao,feminino,0,nao,nao,21.0,sim,nao,nao,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,dois anos,sim,cartao de credito (automatico),20.85,435.25
6260,8909-BOLNL,nao,masculino,0,nao,nao,3.0,sim,nao,nao,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,um ano,nao,cheque pelo correio,21.2,52.05
6261,8910-ICHIU,nao,feminino,0,nao,nao,46.0,sim,nao,fibra otica,sim,sim,sim,nao,sim,nao,um ano,sim,cartao de credito (automatico),95.65,4664.2
6262,8910-LEDAG,nao,masculino,1,sim,nao,34.0,sim,nao,fibra otica,nao,nao,nao,nao,nao,nao,mes a mes,nao,cartao de credito (automatico),71.55,2427.35
6263,8914-RBTSB,sim,masculino,0,sim,nao,31.0,sim,sim,fibra otica,nao,sim,sim,nao,sim,nao,mes a mes,nao,cheque eletronico,93.8,3019.5
6264,8915-NNTRC,nao,masculino,0,sim,sim,72.0,sim,sim,fibra otica,sim,sim,nao,sim,sim,sim,dois anos,sim,cartao de credito (automatico),107.7,7919.8
6265,8917-FAEMR,nao,feminino,0,nao,nao,37.0,sim,nao,nao,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,dois anos,nao,cheque pelo correio,19.85,784.25
6266,8917-SZTTJ,nao,masculino,0,sim,sim,60.0,sim,nao,nao,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,dois anos,nao,cartao de credito (automatico),19.65,1161.75
6267,8919-FYFQZ,sim,masculino,1,sim,nao,44.0,nao,sem servico de telefone,DSL,nao,sim,nao,nao,nao,nao,mes a mes,sim,cheque eletronico,30.35,1359.7
6268,8920-NAVAY,nao,masculino,1,nao,nao,62.0,sim,sim,fibra otica,nao,sim,sim,sim,sim,sim,um ano,sim,transferencia bancaria (automatica),110.75,7053.35
6269,8922-LIEGH,sim,feminino,1,nao,nao,25.0,sim,sim,fibra otica,nao,sim,nao,nao,nao,sim,mes a mes,sim,cheque eletronico,89.7,2187.55
6270,8922-NPKBJ,nao,masculino,0,sim,sim,42.0,sim,nao,nao,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,dois anos,nao,cheque pelo correio,19.35,867.3
6271,8929-KSWIH,nao,masculino,0,nao,nao,25.0,sim,nao,fibra otica,nao,nao,sim,sim,sim,sim,dois anos,nao,transferencia bancaria (automatica),99.3,2513.5
6272,8930-XOTDP,nao,feminino,0,sim,sim,18.0,sim,nao,DSL,nao,nao,nao,nao,sim,nao,mes a mes,nao,cheque pelo correio,55.95,1082.8
6273,8931-GJJIQ,sim,feminino,0,nao,nao,9.0,sim,sim,fibra otica,nao,nao,nao,nao,nao,sim,mes a mes,sim,cheque eletronico,83.3,803.3
6274,8932-CZHRQ,nao,masculino,0,nao,nao,68.0,sim,sim,DSL,sim,sim,sim,nao,nao,sim,um ano,nao,cartao de credito (automatico),76.75,5233.25
6275,8937-RDTHP,sim,masculino,0,nao,nao,1.0,sim,nao,fibra otica,sim,nao,nao,nao,nao,sim,mes a mes,sim,cheque pelo correio,84.6,84.6
6276,8938-umKPI,sim,feminino,0,nao,nao,47.0,sim,sim,fibra otica,nao,sim,sim,nao,sim,sim,mes a mes,sim,cheque eletronico,106.4,5127.95
6277,8942-DBMHZ,nao,masculino,0,nao,nao,12.0,sim,nao,nao,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,mes a mes,nao,cheque pelo correio,20.45,255.35
6278,8943-URTMR,sim,feminino,0,nao,nao,2.0,sim,nao,fibra otica,nao,nao,nao,nao,sim,nao,mes a mes,sim,cheque pelo correio,79.65,152.7
6279,8944-AILEF,nao,masculino,0,sim,nao,15.0,sim,nao,nao,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,mes a mes,sim,cartao de credito (automatico),19.45,340.85
6280,8945-GRKHX,sim,feminino,0,nao,sim,1.0,sim,nao,fibra otica,nao,nao,nao,nao,nao,sim,mes a mes,nao,cheque eletronico,78.65,78.65
6281,8945-MUQUF,sim,masculino,0,nao,nao,51.0,sim,sim,fibra otica,sim,sim,nao,nao,sim,nao,um ano,sim,cheque eletronico,94.8,4837.6
6282,8946-BFWSG,nao,masculino,0,sim,sim,63.0,sim,sim,nao,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,dois anos,nao,cheque pelo correio,25.25,1573.05
6283,8947-YRTDV,nao,masculino,0,sim,sim,32.0,sim,nao,fibra otica,sim,sim,sim,nao,nao,sim,um ano,nao,cheque pelo correio,94.8,3131.55
6284,8949-JTMAY,sim,feminino,0,nao,nao,29.0,sim,sim,fibra otica,nao,nao,sim,nao,sim,sim,mes a mes,sim,cartao de credito (automatico),98.6,2933.2
6285,8950-MTZNV,nao,masculino,0,nao,nao,1.0,sim,nao,DSL,nao,nao,nao,nao,nao,nao,mes a mes,sim,cheque pelo correio,44.95,44.95
6286,8952-WCVCD,nao,feminino,0,sim,nao,41.0,sim,nao,fibra otica,sim,sim,sim,nao,sim,sim,um ano,sim,transferencia bancaria (automatica),104.45,4162.05
6287,8957-THMOA,nao,feminino,0,nao,sim,50.0,sim,nao,nao,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,dois anos,nao,cartao de credito (automatico),20.15,970.85
6288,8958-JPTRR,nao,feminino,0,sim,nao,56.0,sim,sim,nao,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,um ano,nao,cheque eletronico,24.3,1261.7
6289,8961-QDZZJ,nao,feminino,0,sim,sim,57.0,sim,nao,fibra otica,nao,sim,nao,nao,sim,sim,um ano,sim,cheque eletronico,95.0,5535.8
6290,8963-JLGJT,nao,masculino,0,nao,sim,3.0,sim,nao,DSL,sim,nao,sim,nao,nao,nao,mes a mes,nao,cheque pelo correio,55.9,157.55
6291,8963-MQVYN,nao,feminino,0,nao,sim,22.0,sim,nao,nao,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,mes a mes,sim,cheque eletronico,20.55,469.85
6292,8966-KZXXA,nao,masculino,0,sim,sim,36.0,sim,sim,nao,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,dois anos,nao,cartao de credito (automatico),25.1,930.95
6293,8966-OIQHG,nao,feminino,0,sim,sim,22.0,sim,nao,nao,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,um ano,nao,transferencia bancaria (automatica),20.75,452.35
6294,8966-SNIZF,nao,feminino,0,sim,nao,70.0,sim,nao,nao,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,dois anos,nao,transferencia bancaria (automatica),19.45,1303.5
6295,8967-SZQAS,nao,feminino,0,nao,nao,14.0,sim,nao,DSL,nao,sim,nao,nao,nao,nao,mes a mes,nao,cheque eletronico,50.45,765.45
6296,8969-PRHFK,nao,masculino,0,nao,nao,18.0,sim,nao,nao,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,um ano,nao,cheque pelo correio,19.65,411.25
6297,8970-ANWXO,nao,feminino,0,nao,nao,23.0,sim,sim,DSL,nao,nao,nao,sim,sim,sim,um ano,sim,cheque pelo correio,73.75,1756.6
6298,8972-HJWNV,sim,feminino,1,sim,nao,7.0,sim,sim,fibra otica,nao,nao,nao,nao,nao,sim,mes a mes,sim,cheque eletronico,84.55,646.85
6299,8974-OVACP,nao,feminino,0,nao,nao,1.0,sim,nao,nao,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,mes a mes,nao,cheque pelo correio,20.15,20.15
6300,8975-SKGRX,nao,masculino,0,sim,nao,71.0,sim,sim,fibra otica,sim,sim,sim,sim,sim,sim,dois anos,sim,transferencia bancaria (automatica),116.1,8310.55
6301,8976-OQHGT,sim,feminino,0,sim,sim,4.0,sim,nao,DSL,nao,sim,nao,sim,nao,nao,mes a mes,nao,cheque pelo correio,56.5,235.1
6302,8979-CAMGB,nao,masculino,1,nao,nao,64.0,sim,sim,fibra otica,nao,nao,sim,sim,sim,sim,um ano,nao,cheque eletronico,102.1,6688.1
6303,8980-WQFWL,nao,feminino,0,nao,nao,35.0,sim,nao,DSL,nao,nao,sim,nao,nao,sim,mes a mes,sim,cheque eletronico,62.1,2096.1
6304,8981-FJGLA,nao,masculino,0,nao,sim,11.0,sim,sim,fibra otica,nao,nao,sim,nao,nao,nao,mes a mes,sim,cheque pelo correio,78.0,851.8
6305,8982-NHAVY,nao,masculino,0,nao,nao,27.0,sim,sim,fibra otica,nao,nao,sim,nao,sim,sim,um ano,sim,transferencia bancaria (automatica),100.5,2673.45
6306,8984-EYLLL,nao,masculino,0,sim,nao,64.0,sim,sim,fibra otica,nao,sim,nao,sim,sim,sim,dois anos,sim,cheque eletronico,105.25,6823.4
6307,8984-HPEMB,nao,feminino,0,nao,nao,71.0,sim,sim,fibra otica,sim,sim,sim,sim,sim,sim,dois anos,sim,cheque eletronico,118.65,8477.6
6308,8985-OOPOS,nao,feminino,0,nao,nao,1.0,sim,nao,DSL,nao,nao,sim,sim,sim,sim,um ano,nao,cartao de credito (automatico),74.1,74.1
6309,8988-ECPJR,sim,feminino,1,sim,sim,34.0,sim,sim,fibra otica,nao,sim,nao,nao,nao,nao,mes a mes,sim,cheque pelo correio,79.6,2718.3
6310,8990-YOZLV,nao,feminino,0,nao,nao,69.0,sim,sim,DSL,sim,sim,nao,sim,nao,nao,dois anos,sim,cheque pelo correio,66.9,4577.9
6311,8990-ZXLSU,nao,feminino,0,nao,nao,9.0,sim,nao,fibra otica,nao,nao,nao,nao,nao,nao,mes a mes,nao,cheque eletronico,69.05,651.5
6312,8992-CEUEN,nao,feminino,0,nao,nao,1.0,sim,nao,nao,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,mes a mes,nao,cheque eletronico,18.85,18.85
6313,8992-JQYUN,sim,masculino,0,sim,nao,1.0,nao,sem servico de telefone,DSL,nao,nao,sim,nao,sim,sim,mes a mes,sim,cheque eletronico,50.35,50.35
6314,8992-OBVDG,nao,masculino,0,nao,nao,21.0,sim,nao,DSL,nao,nao,sim,nao,nao,sim,mes a mes,nao,cheque pelo correio,61.65,1393.6
6315,8992-VONJD,nao,feminino,0,nao,sim,13.0,sim,nao,DSL,sim,sim,nao,nao,nao,nao,mes a mes,sim,cheque eletronico,56.0,764.55
6316,8993-IZEUX,nao,masculino,0,nao,nao,7.0,sim,nao,fibra otica,nao,nao,nao,nao,nao,nao,mes a mes,nao,transferencia bancaria (automatica),69.15,488.65
6317,8993-PHFWD,sim,feminino,0,nao,nao,3.0,nao,sem servico de telefone,DSL,nao,nao,nao,nao,nao,nao,mes a mes,nao,cheque eletronico,25.25,58.9
6318,8996-ZROXE,nao,masculino,1,nao,nao,57.0,sim,nao,DSL,nao,nao,sim,sim,nao,nao,um ano,sim,cheque eletronico,53.5,3035.8
6319,8999-BOHSE,sim,feminino,1,nao,nao,11.0,sim,nao,fibra otica,nao,nao,nao,nao,sim,sim,mes a mes,nao,transferencia bancaria (automatica),89.7,1047.7
6320,8999-EXMNO,nao,feminino,0,sim,sim,19.0,sim,nao,nao,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,dois anos,nao,cheque pelo correio,20.15,387.7
6321,8999-XXGNS,nao,feminino,1,sim,nao,72.0,sim,sim,fibra otica,nao,sim,sim,nao,sim,sim,um ano,sim,cartao de credito (automatico),105.75,7629.85
6322,8999-YPYBV,nao,masculino,0,sim,sim,45.0,sim,nao,DSL,sim,sim,sim,sim,sim,sim,dois anos,sim,cheque pelo correio,84.35,3858.05
6323,9000-PLFUZ,nao,feminino,1,sim,nao,60.0,nao,sem servico de telefone,DSL,nao,sim,nao,nao,sim,sim,dois anos,sim,cartao de credito (automatico),49.45,2907.55
6324,9003-CPATH,nao,masculino,0,nao,nao,42.0,sim,sim,fibra otica,nao,nao,sim,nao,nao,nao,mes a mes,nao,cheque eletronico,79.9,3313.4
6325,9013-AQORL,nao,feminino,0,nao,sim,48.0,nao,sem servico de telefone,DSL,nao,sim,sim,nao,nao,sim,mes a mes,nao,cartao de credito (automatico),45.55,2108.35
6326,9018-PCIOK,nao,feminino,0,nao,nao,55.0,sim,nao,DSL,nao,sim,sim,nao,nao,sim,dois anos,sim,cheque pelo correio,64.75,3617.1
6327,9019-QVLZD,sim,feminino,0,nao,nao,1.0,sim,nao,fibra otica,nao,nao,nao,nao,sim,nao,mes a mes,nao,cheque eletronico,79.55,79.55
6328,9025-AOMKI,sim,feminino,0,nao,nao,6.0,sim,sim,fibra otica,nao,nao,nao,nao,sim,sim,mes a mes,sim,transferencia bancaria (automatica),93.55,536.4
6329,9025-ZRPVR,sim,masculino,0,nao,nao,9.0,sim,nao,nao,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,mes a mes,sim,cheque pelo correio,18.95,185.6
6330,9026-LHEVG,nao,feminino,0,nao,nao,9.0,nao,sem servico de telefone,DSL,nao,sim,nao,nao,nao,sim,mes a mes,nao,cheque eletronico,40.75,359.4
6331,9026-RNUJS,sim,masculino,1,nao,nao,5.0,sim,nao,DSL,nao,nao,sim,nao,nao,nao,mes a mes,nao,cheque eletronico,50.35,237.25
6332,9027-TMATR,nao,feminino,0,sim,nao,43.0,sim,nao,DSL,sim,nao,sim,sim,sim,sim,dois anos,sim,cheque eletronico,78.8,3460.3
6333,9027-YFHQJ,nao,masculino,0,nao,nao,7.0,sim,sim,nao,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,mes a mes,sim,transferencia bancaria (automatica),25.05,152.95
6334,9028-LIHRP,nao,masculino,0,sim,sim,71.0,sim,nao,fibra otica,sim,sim,sim,sim,sim,nao,dois anos,nao,cartao de credito (automatico),100.2,7209.0
6335,9029-FEGVJ,nao,feminino,1,sim,nao,32.0,sim,sim,fibra otica,nao,nao,sim,nao,nao,nao,mes a mes,nao,cheque pelo correio,79.3,2570.0
6336,9030-QGZNL,nao,feminino,0,nao,nao,8.0,sim,nao,nao,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,dois anos,nao,cheque pelo correio,20.85,161.65
6337,9031-ZVQPT,nao,masculino,0,sim,nao,72.0,sim,sim,fibra otica,nao,sim,sim,sim,sim,sim,dois anos,sim,cheque eletronico,108.2,7840.6
6338,9033-EOXWV,sim,feminino,0,nao,nao,12.0,sim,sim,DSL,nao,nao,nao,sim,sim,sim,um ano,nao,cheque pelo correio,74.05,872.65
6339,9036-CSKBW,nao,feminino,0,nao,nao,51.0,sim,sim,fibra otica,sim,sim,sim,nao,sim,sim,um ano,nao,transferencia bancaria (automatica),107.45,5680.9
6340,9039-RBEEE,sim,masculino,0,nao,nao,39.0,nao,sem servico de telefone,DSL,sim,sim,nao,sim,sim,nao,mes a mes,sim,cartao de credito (automatico),48.95,1880.85
6341,9039-ZVJDC,nao,masculino,0,nao,nao,3.0,sim,nao,nao,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,mes a mes,sim,cheque pelo correio,19.1,53.05
6342,9040-KZVWO,nao,masculino,0,nao,nao,26.0,sim,nao,fibra otica,nao,sim,nao,nao,nao,nao,um ano,nao,transferencia bancaria (automatica),75.5,2018.1
6343,9046-DQMTP,nao,masculino,0,nao,nao,35.0,sim,nao,nao,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,mes a mes,nao,transferencia bancaria (automatica),20.75,739.9
6344,9046-JBFWA,nao,masculino,0,nao,sim,27.0,sim,nao,nao,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,mes a mes,nao,cheque pelo correio,19.15,537.35
6345,9048-JVYVF,sim,masculino,0,nao,nao,3.0,sim,nao,DSL,nao,nao,nao,sim,sim,sim,mes a mes,sim,cheque eletronico,69.35,191.35
6346,9050-IKDZA,nao,feminino,1,nao,nao,2.0,sim,nao,fibra otica,nao,nao,nao,nao,sim,nao,mes a mes,nao,cheque pelo correio,81.5,162.55
6347,9050-QLROH,sim,masculino,0,nao,nao,18.0,sim,sim,fibra otica,nao,nao,sim,nao,nao,sim,mes a mes,sim,cartao de credito (automatico),90.7,1597.25
6348,9052-DHNKM,nao,masculino,0,nao,nao,26.0,sim,sim,DSL,sim,sim,nao,nao,nao,nao,um ano,nao,cheque eletronico,61.55,1581.95
6349,9052-VKDUW,nao,feminino,1,sim,nao,65.0,sim,sim,fibra otica,sim,sim,sim,nao,sim,sim,mes a mes,sim,cartao de credito (automatico),109.4,7227.45
6350,9053-EJUNL,nao,masculino,0,nao,nao,41.0,sim,sim,fibra otica,nao,sim,nao,nao,sim,nao,mes a mes,sim,cheque eletronico,89.2,3645.75
6351,9053-JZFKV,sim,masculino,0,nao,nao,67.0,sim,sim,fibra otica,sim,sim,sim,sim,sim,sim,dois anos,nao,cartao de credito (automatico),116.2,7752.3
6352,9054-FOWNV,nao,masculino,0,sim,sim,22.0,sim,sim,fibra otica,nao,nao,sim,nao,sim,nao,mes a mes,sim,cheque eletronico,88.75,1885.15
6353,9055-MOJJJ,nao,feminino,0,sim,sim,64.0,sim,nao,DSL,sim,nao,nao,sim,sim,nao,um ano,nao,cheque pelo correio,65.8,4068.0
6354,9057-MSWCO,sim,masculino,1,sim,nao,27.0,nao,sem servico de telefone,DSL,sim,nao,nao,nao,nao,nao,mes a mes,nao,cartao de credito (automatico),30.75,805.1
6355,9057-SIHCH,sim,feminino,0,nao,nao,3.0,sim,sim,fibra otica,nao,nao,nao,nao,sim,sim,mes a mes,sim,cheque eletronico,96.6,291.9
6356,9058-CBREO,sim,feminino,1,nao,nao,1.0,sim,sim,DSL,nao,nao,nao,nao,nao,nao,mes a mes,nao,cheque pelo correio,50.55,50.55
6357,9058-HRZSV,nao,feminino,1,sim,nao,65.0,sim,nao,fibra otica,sim,sim,sim,nao,nao,sim,mes a mes,nao,cheque eletronico,94.4,6126.15
6358,9058-MJLZC,nao,feminino,0,nao,nao,24.0,sim,nao,fibra otica,sim,nao,nao,nao,sim,sim,mes a mes,sim,cheque eletronico,94.6,2283.15
6359,9060-HJJRW,nao,feminino,0,nao,nao,51.0,nao,sem servico de telefone,DSL,nao,sim,sim,nao,sim,sim,um ano,sim,cartao de credito (automatico),56.4,2928.5
6360,9061-TIHDA,sim,masculino,1,sim,nao,13.0,sim,sim,fibra otica,nao,nao,nao,nao,sim,sim,mes a mes,sim,cheque eletronico,95.25,1233.65
6361,9063-ZGTUY,sim,feminino,0,sim,sim,61.0,sim,nao,nao,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,mes a mes,sim,cheque pelo correio,19.4,1182.55
6362,9065-ZCPQX,nao,masculino,0,sim,nao,72.0,sim,sim,DSL,sim,sim,sim,sim,nao,sim,dois anos,nao,transferencia bancaria (automatica),78.85,5763.15
6363,9066-QRSDU,nao,feminino,0,sim,nao,69.0,sim,sim,nao,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,um ano,sim,cheque eletronico,26.3,1763.55
6364,9067-SQTNS,nao,masculino,0,sim,sim,44.0,sim,nao,nao,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,um ano,nao,transferencia bancaria (automatica),20.6,926.0
6365,9067-YGSCA,nao,feminino,0,nao,nao,70.0,sim,sim,nao,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,um ano,nao,cartao de credito (automatico),26.05,1856.4
6366,9068-FHQHD,nao,feminino,0,sim,sim,40.0,sim,nao,nao,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,dois anos,nao,transferencia bancaria (automatica),20.15,777.35
6367,9068-VPWQQ,nao,masculino,0,sim,nao,61.0,sim,sim,DSL,sim,nao,sim,sim,nao,sim,dois anos,nao,cartao de credito (automatico),75.35,4729.3
6368,9069-LGEUL,nao,masculino,0,sim,nao,23.0,sim,nao,DSL,sim,nao,nao,nao,nao,sim,mes a mes,sim,transferencia bancaria (automatica),59.95,1406.0
6369,9070-BCKQP,nao,feminino,0,sim,nao,72.0,sim,sim,fibra otica,sim,nao,sim,sim,sim,sim,dois anos,sim,cartao de credito (automatico),110.15,7881.2
6370,9073-ZZIAY,nao,masculino,0,sim,sim,62.0,sim,nao,DSL,sim,sim,sim,sim,sim,sim,dois anos,nao,cheque eletronico,86.1,5215.25
6371,9074-KGVOX,nao,masculino,0,sim,sim,50.0,nao,sem servico de telefone,DSL,sim,nao,nao,nao,sim,nao,mes a mes,sim,cartao de credito (automatico),39.45,2021.35
6372,9076-AXYIK,nao,masculino,1,sim,nao,64.0,sim,sim,fibra otica,nao,nao,sim,sim,sim,sim,dois anos,nao,cheque eletronico,102.1,6538.45
6373,9079-LWTFD,nao,masculino,0,nao,nao,47.0,sim,sim,fibra otica,sim,sim,nao,sim,sim,nao,mes a mes,nao,cheque pelo correio,100.75,4669.2
6374,9079-YEXQJ,sim,feminino,0,nao,nao,54.0,sim,sim,fibra otica,nao,sim,sim,sim,sim,sim,mes a mes,nao,cheque eletronico,111.1,6014.85
6375,9081-WWXKP,nao,feminino,0,sim,sim,47.0,sim,nao,nao,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,dois anos,nao,cartao de credito (automatico),20.25,873.4
6376,9084-OAYKL,nao,masculino,0,nao,nao,58.0,sim,nao,nao,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,dois anos,nao,cheque pelo correio,20.8,1212.25
6377,9086-YJYXS,nao,masculino,0,sim,sim,34.0,sim,sim,DSL,nao,nao,sim,nao,sim,sim,um ano,nao,transferencia bancaria (automatica),77.2,2753.8
